Facultad,Carrera,ID_Estudiante,Brigada,Semestre,Respeto a los horarios,Disponibilidad de aulas,Facilidad para el E.I.,Bibliografía/Internet,Carga de trabajo,Ocio
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0051,FE9,2025-2,5,5,7,8,6,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0052,FE1,2025-2,9,7,8,5,5,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0053,FE8,2025-2,8,9,7,5,9,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0054,FE8,2025-2,6,4,4,6,5,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0055,FE4,2025-2,5,7,8,8,6,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0056,FE7,2025-2,7,8,6,9,7,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0057,FE5,2025-2,7,7,8,6,8,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0058,FE5,2025-2,5,6,8,5,8,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0059,FE7,2025-2,8,5,9,6,5,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0060,FE5,2025-2,6,7,9,6,5,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0061,FE6,2025-2,9,8,5,6,8,9
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0062,FE4,2025-2,9,7,8,9,5,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0063,FE4,2025-2,7,8,6,5,7,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0064,FE1,2025-2,8,5,8,8,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0065,FE7,2025-2,4,8,6,8,7,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0066,FE3,2025-2,7,5,8,6,8,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0067,FE2,2025-2,7,8,6,7,8,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0068,FE6,2025-2,6,5,7,5,8,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0069,FE6,2025-2,7,6,5,8,9,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0070,FE4,2025-2,6,8,7,4,6,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0071,FE4,2025-2,7,7,7,8,9,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0072,FE8,2025-2,8,8,7,4,5,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0073,FE3,2025-2,6,7,5,4,8,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0074,FE3,2025-2,7,6,8,5,7,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0075,FE6,2025-2,4,8,6,7,9,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0076,FE7,2025-2,9,7,8,8,4,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0077,FE8,2025-2,8,5,7,6,4,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0078,FE5,2025-2,7,6,6,6,9,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0079,FE4,2025-2,7,5,5,4,4,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0080,FE7,2025-2,5,8,5,9,7,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0081,FE5,2025-2,6,6,5,8,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0082,FE8,2025-2,8,5,5,6,8,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0083,FE4,2025-2,8,5,7,9,8,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0084,FE1,2025-2,4,5,8,9,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0085,FE2,2025-2,5,4,6,8,9,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0086,FE6,2025-2,7,7,8,9,5,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0087,FE9,2025-2,6,9,4,7,5,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0088,FE1,2025-2,6,9,6,7,8,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0089,FE5,2025-2,8,5,4,5,9,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0090,FE6,2025-2,6,4,7,5,7,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0091,FE4,2025-2,7,5,8,6,9,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0092,FE7,2025-2,7,7,5,5,5,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0093,FE7,2025-2,6,8,4,9,5,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0094,FE9,2025-2,6,7,4,7,8,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0095,FE6,2025-2,5,7,7,5,5,9
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0096,FE4,2025-2,5,5,5,7,6,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0097,FE7,2025-2,6,4,8,5,8,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0098,FE5,2025-2,6,9,4,7,8,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0099,FE7,2025-2,6,7,6,7,6,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0100,FE2,2025-2,4,8,6,7,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0101,FE5,2025-2,8,6,7,5,8,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0102,FE2,2025-2,7,7,7,8,7,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0103,FE8,2025-2,8,6,5,8,8,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0104,FE8,2025-2,8,7,6,5,9,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0105,FE7,2025-2,6,7,7,5,7,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0106,FE5,2025-2,8,5,6,7,7,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0107,FE7,2025-2,6,5,8,8,7,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0108,FE2,2025-2,5,7,8,8,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0109,FE9,2025-2,6,9,7,6,5,9
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0110,FE5,2025-2,5,7,8,5,6,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0111,FE1,2025-2,5,5,5,5,9,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0112,FE4,2025-2,9,5,4,7,7,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0113,FE5,2025-2,6,6,6,5,6,9
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0114,FE9,2025-2,6,9,9,7,9,9
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0115,FE3,2025-2,9,7,5,7,5,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0116,FE7,2025-2,5,4,8,5,4,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0117,FE3,2025-2,9,5,4,6,7,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0118,FE8,2025-2,6,9,4,5,8,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0119,FE4,2025-2,5,8,7,7,4,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0120,FE5,2025-2,5,7,8,6,6,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0121,FE5,2025-2,5,4,4,4,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0122,FE5,2025-2,5,6,8,7,9,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0123,FE4,2025-2,6,7,8,8,7,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0124,FE3,2025-2,6,8,9,6,8,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0125,FE7,2025-2,6,6,7,7,5,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0126,FE3,2025-2,7,6,6,6,4,4
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0127,FE1,2025-2,5,6,9,8,5,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0128,FE8,2025-2,5,8,8,6,8,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0129,FE6,2025-2,5,8,5,4,5,9
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0130,FE4,2025-2,6,6,8,6,7,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0131,FE4,2025-2,7,5,6,8,5,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0132,FE5,2025-2,5,7,7,5,9,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0133,FE4,2025-2,5,9,8,7,6,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0134,FE1,2025-2,5,5,6,5,7,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0135,FE8,2025-2,9,9,8,9,9,7
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0136,FE1,2025-2,7,6,8,6,9,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0137,FE6,2025-2,7,7,7,6,6,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0138,FE6,2025-2,5,7,6,4,7,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0139,FE4,2025-2,8,8,8,7,5,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0140,FE2,2025-2,7,6,7,4,4,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0141,FE4,2025-2,7,9,8,6,7,5
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0142,FE6,2025-2,8,5,6,6,5,6
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0143,FE3,2025-2,8,7,6,4,5,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0144,FE9,2025-2,9,7,7,5,6,8
FENHI,Licenciatura en Administración de Empresas,FENHI-LIC-0145,FE6,2025-2,8,8,6,8,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0001,CO8,2025-2,4,9,8,5,7,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0002,CO9,2025-2,6,8,9,5,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0003,CO6,2025-2,7,8,5,8,5,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0004,CO4,2025-2,6,6,8,6,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0005,CO3,2025-2,8,5,7,8,8,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0006,CO8,2025-2,7,7,9,9,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0007,CO4,2025-2,6,8,4,7,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0008,CO8,2025-2,8,6,8,7,8,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0009,CO5,2025-2,4,8,5,4,9,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0010,CO3,2025-2,5,7,8,5,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0011,CO1,2025-2,5,6,8,5,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0012,CO2,2025-2,7,7,4,9,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0013,CO2,2025-2,6,7,7,5,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0014,CO7,2025-2,7,6,6,7,7,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0015,CO6,2025-2,4,7,9,9,8,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0016,CO1,2025-2,9,9,7,5,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0017,CO4,2025-2,8,5,8,6,7,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0018,CO9,2025-2,7,7,9,9,4,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0019,CO2,2025-2,8,6,6,8,6,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0020,CO4,2025-2,8,7,9,8,4,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0021,CO2,2025-2,8,5,7,6,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0022,CO8,2025-2,6,9,6,8,4,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0023,CO8,2025-2,7,6,9,6,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0024,CO6,2025-2,6,5,9,7,6,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0025,CO2,2025-2,8,6,5,5,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0026,CO1,2025-2,5,9,4,6,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0027,CO1,2025-2,7,5,8,8,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0028,CO5,2025-2,6,5,7,6,5,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0029,CO4,2025-2,9,6,7,7,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0030,CO8,2025-2,8,5,5,5,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0031,CO6,2025-2,5,5,7,5,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0032,CO7,2025-2,9,8,5,4,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0033,CO4,2025-2,6,6,6,8,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0034,CO4,2025-2,5,7,5,5,5,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0035,CO7,2025-2,8,5,8,8,8,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0036,CO6,2025-2,7,4,5,7,5,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0037,CO6,2025-2,7,7,6,4,9,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0038,CO9,2025-2,7,8,4,8,5,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0039,CO9,2025-2,5,4,5,6,7,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0040,CO8,2025-2,8,6,6,7,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0041,CO8,2025-2,8,7,7,7,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0042,CO9,2025-2,8,8,8,8,4,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0043,CO8,2025-2,8,5,5,8,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0044,CO2,2025-2,4,7,8,8,8,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0045,CO7,2025-2,6,6,7,7,9,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0046,CO9,2025-2,6,6,4,6,8,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0047,CO5,2025-2,8,8,4,5,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0048,CO8,2025-2,5,7,7,6,5,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0049,CO7,2025-2,4,5,6,7,4,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0050,CO1,2025-2,5,4,9,5,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0051,CO6,2025-2,8,7,6,7,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0052,CO9,2025-2,8,7,7,6,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0053,CO5,2025-2,6,8,6,8,4,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0054,CO7,2025-2,7,7,9,7,7,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0055,CO5,2025-2,5,8,7,8,4,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0056,CO1,2025-2,5,9,5,7,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0057,CO5,2025-2,4,8,8,9,6,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0058,CO3,2025-2,6,4,7,8,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0059,CO7,2025-2,8,6,9,5,9,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0060,CO1,2025-2,5,7,7,6,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0061,CO3,2025-2,7,7,8,8,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0062,CO1,2025-2,7,7,5,5,8,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0063,CO8,2025-2,9,4,6,6,6,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0064,CO9,2025-2,9,6,7,8,6,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0065,CO1,2025-2,5,6,7,8,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0066,CO2,2025-2,4,7,4,8,8,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0067,CO8,2025-2,5,7,8,8,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0068,CO8,2025-2,6,8,6,5,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0069,CO7,2025-2,6,9,7,8,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0070,CO7,2025-2,8,6,7,7,6,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0071,CO2,2025-2,9,6,7,8,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0072,CO5,2025-2,9,6,8,8,8,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0073,CO9,2025-2,9,5,5,9,7,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0074,CO3,2025-2,8,8,8,7,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0075,CO9,2025-2,8,4,6,4,8,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0076,CO6,2025-2,5,5,4,8,5,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0077,CO9,2025-2,8,8,6,6,4,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0078,CO5,2025-2,7,7,5,4,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0079,CO3,2025-2,8,7,8,5,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0080,CO8,2025-2,8,7,9,5,9,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0081,CO9,2025-2,9,7,7,8,6,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0082,CO4,2025-2,6,6,4,6,8,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0083,CO4,2025-2,7,5,6,4,8,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0084,CO6,2025-2,5,7,8,8,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0085,CO8,2025-2,4,7,5,4,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0086,CO4,2025-2,5,6,4,7,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0087,CO1,2025-2,7,6,6,8,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0088,CO1,2025-2,5,9,5,6,7,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0089,CO9,2025-2,6,5,7,5,7,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0090,CO2,2025-2,6,8,6,5,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0091,CO5,2025-2,5,6,6,5,9,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0092,CO9,2025-2,8,7,8,6,7,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0093,CO1,2025-2,6,7,6,7,8,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0094,CO4,2025-2,6,5,7,5,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0095,CO8,2025-2,6,7,5,8,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0096,CO1,2025-2,9,4,4,9,9,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0097,CO6,2025-2,9,8,7,5,4,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0098,CO6,2025-2,4,4,8,5,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0099,CO7,2025-2,8,6,6,6,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0100,CO2,2025-2,7,7,7,5,5,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0101,CO7,2025-2,7,8,6,7,7,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0102,CO1,2025-2,8,8,8,5,5,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0103,CO2,2025-2,7,5,6,5,6,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0104,CO8,2025-2,6,8,5,8,7,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0105,CO3,2025-2,7,7,6,7,4,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0106,CO7,2025-2,4,7,7,8,5,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0107,CO4,2025-2,6,5,7,8,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0108,CO4,2025-2,6,5,8,6,5,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0109,CO5,2025-2,9,9,8,9,5,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0110,CO8,2025-2,8,5,8,4,5,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0111,CO5,2025-2,7,7,9,5,4,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0112,CO7,2025-2,9,6,6,6,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0113,CO5,2025-2,6,4,8,8,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0114,CO2,2025-2,5,8,8,9,4,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0115,CO8,2025-2,9,9,7,6,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0116,CO8,2025-2,9,5,6,6,8,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0117,CO8,2025-2,8,4,8,8,7,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0118,CO7,2025-2,9,9,7,7,5,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0119,CO9,2025-2,5,7,7,7,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0120,CO5,2025-2,6,8,7,5,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0121,CO5,2025-2,5,7,7,8,4,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0122,CO2,2025-2,4,5,9,5,9,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0123,CO2,2025-2,7,7,5,4,6,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0124,CO8,2025-2,7,8,6,9,9,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0125,CO2,2025-2,6,7,5,5,7,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0126,CO3,2025-2,7,6,7,5,6,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0127,CO2,2025-2,8,6,5,8,5,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0128,CO6,2025-2,8,4,6,6,8,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0129,CO2,2025-2,7,5,4,4,9,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0130,CO7,2025-2,6,5,9,5,7,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0131,CO5,2025-2,5,6,6,6,5,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0132,CO7,2025-2,5,8,5,6,8,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0133,CO1,2025-2,5,5,4,5,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0134,CO4,2025-2,9,7,8,7,5,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0135,CO3,2025-2,6,5,8,4,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0136,CO9,2025-2,7,9,8,7,6,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0137,CO1,2025-2,7,9,6,8,8,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0138,CO3,2025-2,6,6,8,6,5,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0139,CO5,2025-2,8,7,7,8,5,4
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0140,CO5,2025-2,7,5,6,5,5,5
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0141,CO7,2025-2,5,8,9,9,5,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0142,CO3,2025-2,8,4,9,6,7,9
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0143,CO5,2025-2,9,9,9,8,5,6
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0144,CO3,2025-2,9,6,5,8,6,7
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0145,CO9,2025-2,6,9,4,8,6,8
CONFIN,Licenciatura en Contabilidad y Finanzas,CONFIN-LIC-0146,CO9,2025-2,6,5,5,8,5,5
