Facultad,Carrera,ID_Estudiante,Asignatura,Semestre,Nota,Créditos,Profesor
GEO,Licenciatura en Geografía,GEO-LIC-0112,Historia de Cuba,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0112,Filosofía,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0112,Metodología de la Investigación,2025-2,5,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0112,Educación Física,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0112,Idioma Inglés,2025-2,3,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0113,Historia de Cuba,2025-2,5,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0113,Filosofía,2025-2,3,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0113,Educación Física,2025-2,4,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0113,Idioma Inglés,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0113,Metodología de la Investigación,2025-2,2,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0114,Filosofía,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0114,Idioma Inglés,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0114,Historia de Cuba,2025-2,3,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0114,Educación Física,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0114,Metodología de la Investigación,2025-2,4,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0115,Filosofía,2025-2,5,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0115,Educación Física,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0115,Historia de Cuba,2025-2,5,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0115,Metodología de la Investigación,2025-2,2,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0115,Idioma Inglés,2025-2,5,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0116,Filosofía,2025-2,4,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0116,Historia de Cuba,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0116,Idioma Inglés,2025-2,4,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0116,Metodología de la Investigación,2025-2,4,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0116,Educación Física,2025-2,5,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0117,Filosofía,2025-2,2,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0117,Metodología de la Investigación,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0117,Educación Física,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0117,Historia de Cuba,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0117,Idioma Inglés,2025-2,3,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0118,Metodología de la Investigación,2025-2,5,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0118,Idioma Inglés,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0118,Filosofía,2025-2,2,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0118,Historia de Cuba,2025-2,4,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0118,Educación Física,2025-2,5,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0119,Idioma Inglés,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0119,Filosofía,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0119,Historia de Cuba,2025-2,2,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0119,Educación Física,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0119,Metodología de la Investigación,2025-2,3,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0120,Idioma Inglés,2025-2,3,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0120,Filosofía,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0120,Educación Física,2025-2,2,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0120,Historia de Cuba,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0120,Metodología de la Investigación,2025-2,5,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0121,Educación Física,2025-2,3,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0121,Metodología de la Investigación,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0121,Historia de Cuba,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0121,Idioma Inglés,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0121,Filosofía,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0122,Filosofía,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0122,Educación Física,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0122,Metodología de la Investigación,2025-2,5,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0122,Historia de Cuba,2025-2,2,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0122,Idioma Inglés,2025-2,3,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0123,Historia de Cuba,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0123,Filosofía,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0123,Educación Física,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0123,Metodología de la Investigación,2025-2,5,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0123,Idioma Inglés,2025-2,4,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0124,Educación Física,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0124,Filosofía,2025-2,4,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0124,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0124,Historia de Cuba,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0124,Metodología de la Investigación,2025-2,2,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0125,Metodología de la Investigación,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0125,Idioma Inglés,2025-2,2,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0125,Filosofía,2025-2,5,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0125,Educación Física,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0125,Historia de Cuba,2025-2,3,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0126,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0126,Educación Física,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0126,Historia de Cuba,2025-2,4,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0126,Filosofía,2025-2,2,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0126,Idioma Inglés,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0127,Idioma Inglés,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0127,Metodología de la Investigación,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0127,Educación Física,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0127,Historia de Cuba,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0127,Filosofía,2025-2,5,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0128,Idioma Inglés,2025-2,5,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0128,Historia de Cuba,2025-2,3,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0128,Metodología de la Investigación,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0128,Educación Física,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0128,Filosofía,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0129,Historia de Cuba,2025-2,3,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0129,Filosofía,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0129,Idioma Inglés,2025-2,5,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0129,Metodología de la Investigación,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0129,Educación Física,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0130,Idioma Inglés,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0130,Filosofía,2025-2,3,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0130,Metodología de la Investigación,2025-2,3,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0130,Historia de Cuba,2025-2,4,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0130,Educación Física,2025-2,5,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0131,Educación Física,2025-2,5,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0131,Idioma Inglés,2025-2,3,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0131,Filosofía,2025-2,4,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0131,Historia de Cuba,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0131,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0132,Idioma Inglés,2025-2,2,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0132,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0132,Metodología de la Investigación,2025-2,5,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0132,Filosofía,2025-2,3,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0132,Educación Física,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0133,Historia de Cuba,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0133,Metodología de la Investigación,2025-2,3,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0133,Educación Física,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0133,Filosofía,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0133,Idioma Inglés,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0134,Educación Física,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0134,Filosofía,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0134,Historia de Cuba,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0134,Metodología de la Investigación,2025-2,3,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0134,Idioma Inglés,2025-2,3,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0135,Idioma Inglés,2025-2,2,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0135,Metodología de la Investigación,2025-2,3,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0135,Educación Física,2025-2,3,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0135,Filosofía,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0135,Historia de Cuba,2025-2,2,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0136,Metodología de la Investigación,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0136,Historia de Cuba,2025-2,3,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0136,Filosofía,2025-2,3,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0136,Idioma Inglés,2025-2,2,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0136,Educación Física,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0137,Metodología de la Investigación,2025-2,5,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0137,Educación Física,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0137,Historia de Cuba,2025-2,3,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0137,Idioma Inglés,2025-2,5,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0137,Filosofía,2025-2,3,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0138,Idioma Inglés,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0138,Metodología de la Investigación,2025-2,3,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0138,Historia de Cuba,2025-2,4,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0138,Filosofía,2025-2,5,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0138,Educación Física,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0139,Educación Física,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0139,Filosofía,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0139,Historia de Cuba,2025-2,4,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0139,Metodología de la Investigación,2025-2,2,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0139,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0140,Filosofía,2025-2,3,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0140,Historia de Cuba,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0140,Educación Física,2025-2,3,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0140,Idioma Inglés,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0140,Metodología de la Investigación,2025-2,2,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0141,Metodología de la Investigación,2025-2,4,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0141,Historia de Cuba,2025-2,4,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0141,Filosofía,2025-2,4,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0141,Educación Física,2025-2,2,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0141,Idioma Inglés,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0142,Idioma Inglés,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0142,Historia de Cuba,2025-2,5,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0142,Educación Física,2025-2,5,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0142,Metodología de la Investigación,2025-2,5,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0142,Filosofía,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0143,Educación Física,2025-2,4,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0143,Filosofía,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0143,Idioma Inglés,2025-2,5,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0143,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0143,Metodología de la Investigación,2025-2,5,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0144,Historia de Cuba,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0144,Filosofía,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0144,Educación Física,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0144,Metodología de la Investigación,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0144,Idioma Inglés,2025-2,4,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0145,Historia de Cuba,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0145,Idioma Inglés,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0145,Metodología de la Investigación,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0145,Filosofía,2025-2,2,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0145,Educación Física,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0146,Historia de Cuba,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0146,Idioma Inglés,2025-2,5,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0146,Educación Física,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0146,Filosofía,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0146,Metodología de la Investigación,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0147,Metodología de la Investigación,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0147,Filosofía,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0147,Educación Física,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0147,Idioma Inglés,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0147,Historia de Cuba,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0148,Educación Física,2025-2,3,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0148,Metodología de la Investigación,2025-2,5,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0148,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0148,Idioma Inglés,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0148,Filosofía,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0149,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0149,Metodología de la Investigación,2025-2,5,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0149,Filosofía,2025-2,4,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0149,Educación Física,2025-2,2,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0149,Idioma Inglés,2025-2,5,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0150,Filosofía,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0150,Metodología de la Investigación,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0150,Educación Física,2025-2,4,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0150,Historia de Cuba,2025-2,3,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0150,Idioma Inglés,2025-2,3,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0151,Historia de Cuba,2025-2,3,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0151,Metodología de la Investigación,2025-2,4,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0151,Educación Física,2025-2,3,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0151,Idioma Inglés,2025-2,4,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0151,Filosofía,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0152,Educación Física,2025-2,3,3,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0152,Idioma Inglés,2025-2,3,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0152,Historia de Cuba,2025-2,5,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0152,Metodología de la Investigación,2025-2,5,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0152,Filosofía,2025-2,3,3,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0153,Historia de Cuba,2025-2,3,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0153,Metodología de la Investigación,2025-2,4,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0153,Idioma Inglés,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0153,Educación Física,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0153,Filosofía,2025-2,3,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0154,Filosofía,2025-2,4,3,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0154,Educación Física,2025-2,3,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0154,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0154,Idioma Inglés,2025-2,4,3,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0154,Metodología de la Investigación,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0155,Educación Física,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0155,Metodología de la Investigación,2025-2,4,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0155,Idioma Inglés,2025-2,2,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0155,Historia de Cuba,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0155,Filosofía,2025-2,5,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0156,Educación Física,2025-2,5,4,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0156,Metodología de la Investigación,2025-2,5,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0156,Historia de Cuba,2025-2,4,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0156,Idioma Inglés,2025-2,2,4,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0156,Filosofía,2025-2,3,2,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0157,Educación Física,2025-2,4,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0157,Filosofía,2025-2,3,2,Prof. Pérez
GEO,Licenciatura en Geografía,GEO-LIC-0157,Historia de Cuba,2025-2,3,4,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0157,Metodología de la Investigación,2025-2,4,2,Prof. González
GEO,Licenciatura en Geografía,GEO-LIC-0157,Idioma Inglés,2025-2,4,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0158,Historia de Cuba,2025-2,3,2,Prof. Rodríguez
GEO,Licenciatura en Geografía,GEO-LIC-0158,Metodología de la Investigación,2025-2,3,4,Prof. Martínez
GEO,Licenciatura en Geografía,GEO-LIC-0158,Educación Física,2025-2,3,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0158,Idioma Inglés,2025-2,4,4,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0158,Filosofía,2025-2,3,3,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0159,Filosofía,2025-2,4,2,Prof. García
GEO,Licenciatura en Geografía,GEO-LIC-0159,Metodología de la Investigación,2025-2,2,2,Prof. Pérez
